patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"Catalent Pharma Solutions, Inc.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"CATALENT PHARMA SOLUTIONS, INC.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"Catalent Pharma Solutions, Inc.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"CATALENT PHARMA SOLUTIONS, INC.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"Catalent Pharma Solutions, Inc.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"CATALENT PHARMA SOLUTIONS, INC.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"Catalent Pharma Solutions, Inc.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"CATALENT PHARMA SOLUTIONS, INC.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416083,"Catalent Pharma Solutions, Inc.",catalentpharmasolutions,96.66666666666667,96.66666666666667
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416079,"Catalent Pharma Solutions, LLC",catalentpharmasolutions,91.52542372881356,91.52542372881356
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416079,"CATALENT PHARMA SOLUTIONS, LLC",catalentpharmasolutions,91.52542372881356,91.52542372881356
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416079,"Catalent Pharma Solutions, LLC",catalentpharmasolutions,91.52542372881356,91.52542372881356
2460039,Catalent Pharma Solutions Inc,,catalentpharmasolutions,1416079,"CATALENT PHARMA SOLUTIONS, LLC",catalentpharmasolutions,91.52542372881356,91.52542372881356
4915787,CLINE ACQUISITION CORP.,,clineacquisition,1383749,CATALINA ACQUISITION CORP,catalinaacquisition,87.5,87.5
5801490,"Catalina Lighting, Inc.",,catalinalighting,822665,CATALINA LIGHTING INC,catalinalighting,95.45454545454545,95.45454545454545
4723212,Catalina Marketing Corp.,,catalinamarketing,883977,CATALINA MARKETING CORP/DE,catalinamarketingcorpde,92.0,92.0
2446326,CATALINA Inc,,catalina,1342146,CATALIS INC,catalis,86.95652173913044,86.95652173913044
5020523,"Capra Resources, Inc.",,capraresources,1512331,"Catalog Resources, Inc.",catalogresources,86.36363636363636,86.36363636363636
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1714364,Catalus Capital Management LLC,cataluscapitalmanagement,90.0,90.0
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1052389,CATALYST CAPITAL MANAGEMENT L L C,catalystcapitalmanagementllc,85.71428571428572,85.71428571428572
4754155,CATALYST ENERGY CORP.,,catalystenergy,1377157,CATALYST ENERGY LLC,catalystenergy,85.0,85.0
3562998,Catalyst Services Inc,,catalystservices,815029,CATALYST ENERGY SERVICES INC,catalystenergyservices,85.71428571428572,85.71428571428572
5755937,"CLEAN ENERGY TECHNOLOGIES, INC.",,cleanenergytechnologies,1494549,"Catalyst Energy Technologies, Inc.",catalystenergytechnologies,86.15384615384616,86.15384615384616
6017586,"Catalyst Group, Inc.",,catalystgroup,1057188,CATALYST GROUP INC,catalystgroup,94.73684210526316,94.73684210526316
5244099,"Camas International, Inc.",,camasinternational,906346,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
5244099,"Camas International, Inc.",,camasinternational,915508,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
5244099,"Camas International, Inc.",,camasinternational,918702,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
5244099,"Camas International, Inc.",,camasinternational,949297,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
5244099,"Camas International, Inc.",,camasinternational,1025052,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
5244099,"Camas International, Inc.",,camasinternational,1043930,CATALYST INTERNATIONAL INC,catalystinternational,86.27450980392157,86.27450980392157
3562998,Catalyst Services Inc,,catalystservices,1130605,Catalyst IT Services Inc,catalystitservices,93.33333333333333,93.33333333333333
3562998,Catalyst Services Inc,,catalystservices,1130605,CATALYST IT SERVICES INC,catalystitservices,93.33333333333333,93.33333333333333
3562998,Catalyst Services Inc,,catalystservices,1130605,Catalyst IT Services Inc,catalystitservices,93.33333333333333,93.33333333333333
3562998,Catalyst Services Inc,,catalystservices,1303874,CATALYST IT SERVICES INC,catalystitservices,93.33333333333333,93.33333333333333
4728506,"Catalyst Services, Inc.",,catalystservices,1130605,"CATALYST IT SERVICES, INC",catalystitservices,91.66666666666666,91.66666666666666
4728506,"Catalyst Services, Inc.",,catalystservices,1130605,"Catalyst IT Services, Inc",catalystitservices,91.66666666666666,91.66666666666666
5446102,"CATALYTICA PHARMACEUTICALS, INC.",,catalyticapharmaceuticals,1369568,"CATALYST PHARMACEUTICALS, INC.",catalystpharmaceuticals,93.5483870967742,93.5483870967742
5446102,"CATALYTICA PHARMACEUTICALS, INC.",,catalyticapharmaceuticals,1369568,"CATALYST PHARMACEUTICALS, INC.",catalystpharmaceuticals,93.5483870967742,93.5483870967742
5446102,"CATALYTICA PHARMACEUTICALS, INC.",,catalyticapharmaceuticals,1369568,"CATALYST PHARMACEUTICALS, INC.",catalystpharmaceuticals,93.5483870967742,93.5483870967742
4811191,"Catalyst Semiconductor, Inc.",,catalystsemiconductor,809584,CATALYST SEMICONDUCTOR INC,catalystsemiconductor,96.2962962962963,96.2962962962963
4811191,"Catalyst Semiconductor, Inc.",,catalystsemiconductor,899636,CATALYST SEMICONDUCTOR INC,catalystsemiconductor,96.2962962962963,96.2962962962963
4811191,"Catalyst Semiconductor, Inc.",,catalystsemiconductor,899636,CATALYST SEMICONDUCTOR INC,catalystsemiconductor,96.2962962962963,96.2962962962963
4811191,"Catalyst Semiconductor, Inc.",,catalystsemiconductor,899636,CATALYST SEMICONDUCTOR INC,catalystsemiconductor,96.2962962962963,96.2962962962963
4811191,"Catalyst Semiconductor, Inc.",,catalystsemiconductor,1035451,CATALYST SEMICONDUCTOR INC,catalystsemiconductor,96.2962962962963,96.2962962962963
5168836,"Catalytic Solutions, Inc.",,catalyticsolutions,1130605,CATALYST SOLUTIONS INC,catalystsolutions,89.36170212765957,89.36170212765957
4868343,Catalytica Inc.,,catalytica,1255770,CATALYTIC INC,catalytic,92.85714285714286,92.85714285714286
5168836,"Catalytic Solutions, Inc.",,catalyticsolutions,1042182,CATALYTIC SOLUTIONS INC,catalyticsolutions,95.83333333333334,95.83333333333334
4861921,"CATALYTICA, INC.",,catalytica,1685323,"Catalytic, Inc.",catalytic,96.7741935483871,96.7741935483871
5183401,"CATALYTICA COMBUSTION SYSTEMS, INC.",,catalyticacombustionsystems,1053361,CATALYTICA COMBUSTION SYSTEMS INC,catalyticacombustionsystems,97.05882352941177,97.05882352941177
6095793,"CATALYTICA ENERGY SYSTEMS, IN.C",,catalyticaenergysystems,1053361,CATALYTICA ENERGY SYSTEMS INC,catalyticaenergysystems,96.66666666666667,96.66666666666667
4868343,Catalytica Inc.,,catalytica,841466,CATALYTICA INC,catalytica,96.55172413793103,96.55172413793103
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,CATAMARAN CORP,catamaran,100.0,100.0
3154956,Catamaran Corp,,catamaran,1363851,Catamaran Corp,catamaran,100.0,100.0
1956142,Catsanos George,,catsanosgeorge,1340350,CATANESE GEORGE,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,Catanese George,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,CATANESE GEORGE,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,Catanese George,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,CATANESE GEORGE,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,Catanese George,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,CATANESE GEORGE,catanesegeorge,86.66666666666667,86.66666666666667
1956142,Catsanos George,,catsanosgeorge,1340350,Catanese George,catanesegeorge,86.66666666666667,86.66666666666667
3875949,CATANESE PETER J,,catanesepeterj,1519842,Catanese Peter R.,catanesepeterr,90.9090909090909,90.9090909090909
3875949,CATANESE PETER J,,catanesepeterj,1519842,CATANESE PETER R.,catanesepeterr,90.9090909090909,90.9090909090909
3875949,CATANESE PETER J,,catanesepeterj,1519842,Catanese Peter R.,catanesepeterr,90.9090909090909,90.9090909090909
2032258,Caton Thomas,,catonthomas,1271861,CATANI THOMAS,catanithomas,88.0,88.0
2267350,Catania Joseph,,cataniajoseph,1484160,Catanzaro Joseph,catanzarojoseph,86.66666666666667,86.66666666666667
2267350,Catania Joseph,,cataniajoseph,1484160,CATANZARO JOSEPH,catanzarojoseph,86.66666666666667,86.66666666666667
5437440,CAP ACQUISITION CORP.,,capacquisition,1684227,Catapult Acquisition Corp,catapultacquisition,86.95652173913044,86.95652173913044
5437440,CAP ACQUISITION CORP.,,capacquisition,1583079,CATAPULT ACQUISITIONS CORP.,catapultacquisitions,87.5,87.5
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1426823,CATAPULT CAPITAL MANAGEMENT LLC,catapultcapitalmanagement,85.24590163934427,85.24590163934427
4969106,"CamSys, Inc.",,camsys,1136174,"CATASYS, INC.",catasys,88.0,88.0
4969106,"CamSys, Inc.",,camsys,1136174,"CATASYS, INC.",catasys,88.0,88.0
3459216,CAPTECH Inc,,captech,1086201,CATCH INC,catch,90.0,90.0
4168496,"CHECKPOINT SYSTEMS, INC.",,checkpointsystems,1477995,"CATCHPOINT SYSTEMS, INC.",catchpointsystems,87.5,87.5
1996456,Carter William,,carterwilliam,1041750,CATE WILLIAM D,catewilliamd,85.71428571428572,85.71428571428572
1996456,Carter William,,carterwilliam,1245405,CATE WILLIAM P,catewilliamp,85.71428571428572,85.71428571428572
4516351,Cabela's Inc.,,cabelas,1462346,Catelas Inc.,catelas,88.0,88.0
3904723,Castone Development Corp,,castonedevelopment,865937,CATELLUS DEVELOPMENT CORP,catellusdevelopment,85.71428571428572,85.71428571428572
3904723,Castone Development Corp,,castonedevelopment,918022,CATELLUS DEVELOPMENT CORP,catellusdevelopment,85.71428571428572,85.71428571428572
3904723,Castone Development Corp,,castonedevelopment,1228862,CATELLUS DEVELOPMENT CORP,catellusdevelopment,85.71428571428572,85.71428571428572
2523642,Cellulose Development Corp Ltd,,cellulosedevelopment,865937,CATELLUS DEVELOPMENT CORP /OLD/,catellusdevelopmentold,85.24590163934427,85.24590163934427
6046775,"CHEN CAPITAL, LLC",,chencapital,1282601,CATENA CAPITAL LLC,catenacapital,85.71428571428572,85.71428571428572
5710255,"Canji, Inc.",,canji,1516111,"Cateni, Inc.",cateni,86.95652173913044,86.95652173913044
5358000,"CARTER, JOHN T.",,carterjohnt,1236669,CATER JOHN T,caterjohnt,88.88888888888889,88.88888888888889
5352383,Centrax International Corp.,,centraxinternational,855019,CATERAIR INTERNATIONAL CORP,caterairinternational,85.18518518518519,85.18518518518519
5927257,Caterpillar Inc,,caterpillar,14698,CATERPILLAR INC,caterpillar,100.0,100.0
5927257,Caterpillar Inc,,caterpillar,18230,CATERPILLAR INC,caterpillar,100.0,100.0
5927257,Caterpillar Inc,,caterpillar,18230,CATERPILLAR INC,caterpillar,100.0,100.0
5927257,Caterpillar Inc,,caterpillar,1028294,CATERPILLAR INC,caterpillar,100.0,100.0
5927257,Caterpillar Inc,,caterpillar,1368591,CATERPILLAR INC,caterpillar,100.0,100.0
4796184,"Cas Medical Systems, Inc.",,casmedicalsystems,1345387,CATHAROS MEDICAL SYSTEMS INC,catharosmedicalsystems,86.79245283018868,86.79245283018868
5215103,"CATHEFFECTS, INC.",,catheffects,1372287,CATHEFFECTS INC,catheffects,93.75,93.75
4583331,Clamshell Partners Ltd.,,clamshellpartners,773430,CATHEL PARTNERS LTD,cathelpartners,85.71428571428572,85.71428571428572
5422264,"CYTHERA, INC.",,cythera,1597237,"Cathera, Inc.",cathera,92.3076923076923,92.3076923076923
4077606,"Chatham Precision, Inc.",,chathamprecision,1716621,"Catheter Precision, Inc.",catheterprecision,85.1063829787234,85.1063829787234
5283129,CMP HOLDINGS LLC,,cmp,1678211,CATM Holdings LLC,catm,90.9090909090909,90.9090909090909
3024089,CABTO CORP,,cabto,18255,CATO CORP,cato,94.73684210526316,94.73684210526316
3024089,CABTO CORP,,cabto,18255,CATO CORP,cato,94.73684210526316,94.73684210526316
3024089,CABTO CORP,,cabto,824840,CATO CORP,cato,94.73684210526316,94.73684210526316
4990924,"Creative Digital, Inc.",,creativedigital,1583375,"Cato Digital, Inc.",catodigital,85.0,85.0
3501783,Capitol Holding Corp,,capitol,1222139,CATO HOLDING CO,cato,85.71428571428572,85.71428571428572
2032258,Caton Thomas,,catonthomas,1212934,CATO THOMAS E,catothomase,88.0,88.0
4171618,"CATTON, WILLIAM",,cattonwilliam,1341786,CATON WILLIAM A,catonwilliama,86.66666666666667,86.66666666666667
4171618,"CATTON, WILLIAM",,cattonwilliam,1341786,Caton William A,catonwilliama,86.66666666666667,86.66666666666667
4171618,"CATTON, WILLIAM",,cattonwilliam,1106864,CATON WILLIAM F,catonwilliamf,86.66666666666667,86.66666666666667
4573175,Case Communications Inc.,,casecommunications,1306596,CATS COMMUNICATION INC,catscommunication,91.30434782608697,91.30434782608697
5331911,"CAUDILL, JAMES R.",,caudilljamesr,1326812,Caudill James T,caudilljamest,87.5,87.5
5331911,"CAUDILL, JAMES R.",,caudilljamesr,1326812,CAUDILL JAMES T,caudilljamest,87.5,87.5
5331911,"CAUDILL, JAMES R.",,caudilljamesr,1326812,Caudill James T,caudilljamest,87.5,87.5
5331911,"CAUDILL, JAMES R.",,caudilljamesr,1326812,CAUDILL JAMES T,caudilljamest,87.5,87.5
5331911,"CAUDILL, JAMES R.",,caudilljamesr,1326812,Caudill James T,caudilljamest,87.5,87.5
2792164,Cauffiel John,,cauffieljohn,1696829,Caulfield John,caulfieldjohn,88.88888888888889,88.88888888888889
4989265,"Cassemco, Inc.",,cassemco,1624569,"Causemo, Inc.",causemo,88.88888888888889,88.88888888888889
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1165797,CAUSEWAY CAPITAL MANAGEMENT LLC,causewaycapitalmanagement,85.24590163934427,85.24590163934427
1762159,Chase Stephen,,chasestephen,1452716,Causey Stephen,causeystephen,88.88888888888889,88.88888888888889
4949020,"CAE, INC.",,cae,1535117,"Cauze, Inc.",cauze,90.0,90.0
6116900,"CAO GROUP, INC.",,caogroup,1639438,"CAVA GROUP, INC.",cavagroup,90.32258064516128,90.32258064516128
2153258,CAVALIER CORP,,cavalier,1444941,Cavalier CORP,cavalier,100.0,100.0
5511654,"Calis Holdings, Inc.",,calis,1394489,"CAVALIER HOLDINGS, INC.",cavalier,88.37209302325581,88.37209302325581
5099771,"CLEAN INVESTMENTS, LLC",,cleaninvestments,1655543,"Cavalier Investments, LLC",cavalierinvestments,85.1063829787234,85.1063829787234
2204909,Cavallaro Frank,,cavallarofrank,1471659,Cavallaro Frank A.,cavallarofranka,90.9090909090909,90.9090909090909
2204909,Cavallaro Frank,,cavallarofrank,1471659,CAVALLARO FRANK A.,cavallarofranka,90.9090909090909,90.9090909090909
2204909,Cavallaro Frank,,cavallarofrank,1471659,Cavallaro Frank A.,cavallarofranka,90.9090909090909,90.9090909090909
2638359,CARVA VENTURES Inc,,carvaventures,1545846,CAVAN VENTURES INC.,cavanventures,91.89189189189189,91.89189189189189
1771706,Cavanagh John,,cavanaghjohn,1284267,CAVANAGH JOHN A,cavanaghjohna,92.85714285714286,92.85714285714286
2350725,Cavanagh Patrick Edgar,,cavanaghpatrickedgar,1305801,CAVANAGH PATRICK W,cavanaghpatrickw,85.0,85.0
2448493,Cavanagh John Richard,,cavanaghjohnrichard,1075522,CAVANAGH RICHARD,cavanaghrichard,86.48648648648648,86.48648648648648
1658115,Cavanagh James,,cavanaghjames,1013473,CAVANAUGH JAMES H,cavanaughjamesh,90.32258064516128,90.32258064516128
1658115,Cavanagh James,,cavanaghjames,1189989,CAVANAUGH JAMES W,cavanaughjamesw,90.32258064516128,90.32258064516128
2224075,Cavanaugh Joseph,,cavanaughjoseph,1244800,CAVANAUGH JOSEPH,cavanaughjoseph,100.0,100.0
1771706,Cavanagh John,,cavanaghjohn,1405204,CAVANNA JOHN,cavannajohn,88.0,88.0
1771706,Cavanagh John,,cavanaghjohn,1405204,Cavanna John,cavannajohn,88.0,88.0
1771706,Cavanagh John,,cavanaghjohn,1405204,CAVANNA JOHN,cavannajohn,88.0,88.0
1771706,Cavanagh John,,cavanaghjohn,1405204,Cavanna John,cavannajohn,88.0,88.0
4267163,"CAVAZZA, CLAUDIO",,cavazzaclaudio,1164803,CAVAZZA CLAUDIO,cavazzaclaudio,96.7741935483871,96.7741935483871
4928342,Cancot Industries Inc.,,cancotindustries,278166,CAVCO INDUSTRIES INC,cavcoindustries,90.47619047619048,90.47619047619048
4928342,Cancot Industries Inc.,,cancotindustries,278166,CAVCO INDUSTRIES INC.,cavcoindustries,93.02325581395348,93.02325581395348
4620326,"CAVE SPRINGS, INC.",,cavesprings,1001497,CAVE SPRINGS INC,cavesprings,94.11764705882352,94.11764705882352
2385828,Calvert William,,calvertwilliam,1474269,CAVE WILLIAM,cavewilliam,88.88888888888889,88.88888888888889
2901958,CAVECO CORP,,caveco,1493325,CAVEO CORP,caveo,95.23809523809523,95.23809523809523
2901958,CAVECO CORP,,caveco,1493325,Caveo Corp,caveo,95.23809523809523,95.23809523809523
2901958,CAVECO CORP,,caveco,1376742,Cavico Corp,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,CAVICO CORP,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,Cavico Corp,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,CAVICO CORP,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,Cavico Corp,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,CAVICO CORP,cavico,90.9090909090909,90.9090909090909
2901958,CAVECO CORP,,caveco,1376742,Cavico Corp,cavico,90.9090909090909,90.9090909090909
1609013,Cavin William De,,cavinwilliam,1519989,Cavin William Dabbs,cavinwilliamdabbs,85.71428571428572,85.71428571428572
